id,name,address,category,location,lat,lng,details,reviews
83263,"Forest-Hill Villette","28 Avenue Corentin Cariou",accommodation,Paris,48.897016556408,2.38510566,http://tour-pedia.org/api/getPlaceDetails?id=83263,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=83263
,accommodation,87159,48.869384,2.276547,Paris,"Hotel De Nanteuil",4ca0ec95542b224bfb380aa0,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87159,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87159
"15/17 bd R. Rolland",accommodation,87255,48.819498,2.326475,Paris,"Etap Hotel Porte D' Orleans",4cba06b44c60a09322b143ca,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87255,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87255
"4 boulevard Berthier",accommodation,87280,48.894400270362,2.3126089095274,Paris,Timhotel,4cc037a500d837041ee8485c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87280,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87280
87285,"Hôtel F1","19-29 Rue du Docteur Babinski",accommodation,Paris,48.900849435843,2.3324814699441,http://tour-pedia.org/api/getPlaceDetails?id=87285,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87285
"7, rue Jean Lantier",accommodation,87480,48.8584145,2.3465319,Paris,"Hotel Louvre-Rivoli",4d034b45a26854811f02b1bd,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87480,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87480
"Avenue Victor Hugo, 16ème Bois de Boulogne Trocade",accommodation,87650,48.8637,2.2769,Paris,Waytostay,4d41e536aed776eb2c636897,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87650,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87650
"43 rue Parmentier",accommodation,87864,48.829289445005,2.461118574871,Paris,"Hotel Napa",4d8141b9551ea1cd741d2ac5,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=87864,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87864
,accommodation,88098,48.823889,2.42285,Paris,"Château De Bertichères",4db316974b226b343d70b4c9,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88098,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88098
"20 Ave. de Tourville",accommodation,88114,48.854142,2.307498,Paris,"Hotel De Turenne",4db5b07ba86e8d27079cd1bf,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88114,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88114
"71 rue de Charonne",accommodation,88133,48.853680043257,2.3805898065676,Paris,Hi-Matic/Hi-Life,4db9ba914b22a2fe44f8ddf8,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88133,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88133
"1bis-3, rue d'Austerlitz",accommodation,88210,48.829653209824,2.426894903183,Paris,"Paris Hotel Gare de Lyon",4dcb4ebccc3f83065bd67296,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88210,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88210
"17 boulevard Kellermann",accommodation,88227,48.819637447453,2.3565375432035,Paris,"Centres Internationaux de Séjours à Paris",4dcf0623183899ddfae28a9f,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=88227,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88227
"Flea Market",accommodation,88228,48.848221558919,2.2697626649194,Paris,"Avenue Theophile Gautier",4dcfac5ab0fb25f6e362b801,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=88228,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88228
"42 Rue de Moscou",accommodation,88255,48.8817057289,2.3229907121467,Paris,"Best Western Astoria Opera",4dd6f7eefa76ad96d11973fd,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88255,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88255
"11 Rue Berryer",accommodation,88283,48.87530222938,2.3032716194385,Paris,"Hôtel Salomon de Rotschild",4ddcdee0e4cdb993eab36a4c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88283,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88283
"1 Boul. Victor",accommodation,88313,48.836017,2.278666,Paris,"Hôtel Médian",4de56c79fa764cf4bec8372a,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88313,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88313
"19 avenue Kléber",accommodation,88376,48.871024080963,2.2932457923889,Paris,"The Peninsula Paris",4df4832f14954f21cf31ff92,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88376,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88376
"5 bis Rue de Messenet",accommodation,88500,48.858336426754,2.2796190672496,Paris,"Best Western Premier Trocadero",4e1c86831838367bcf6dbad8,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=88500,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88500
"Quai de la Marne",accommodation,88626,48.889693310349,2.3827028274536,Paris,"Quai de la Marne",4e3ba5511495bf24a5c267f5,0,"Harbor / Marina",http://tour-pedia.org/api/getPlaceDetails?id=88626,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88626
,accommodation,88661,48.835089,2.414143,Paris,"Chez JVA Père",4e47e97118a8f9804cdc4cae,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=88661,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88661
,accommodation,88706,48.832637617085,2.3608463502563,Paris,"Rive Gauche",4e4fa04018383eb2af237989,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=88706,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88706
