,address,id,lat,lng,location,name,subCategory,details
459,Marsmanstraat,29009,52.376822114104,4.8269108358299,Amsterdam,Marsmanstraat,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=29009
461,Hermanus Coenradistraat,29011,52.378289538635,4.8346360942002,Amsterdam,Gebrandypark,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29011
464,Oostoever 1,29014,52.370111,4.830085,Amsterdam,Café Terras Oostoever,Dive Bar,http://tour-pedia.org/api/getPlaceDetails?id=29014
465,Burgemeester Rendorpstraat 3,29015,52.3734,4.82685,Amsterdam,Cafe Sloterplas,Pub,http://tour-pedia.org/api/getPlaceDetails?id=29015
468,Burg. Cramergracht 32,29018,52.372747781372,4.8320101876349,Amsterdam,-10,Historic Site,http://tour-pedia.org/api/getPlaceDetails?id=29018
469,Erasmusgracht,29019,52.373773,4.834165,Amsterdam,Cramersluis,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29019
470,Mezquitalaan 67,29020,52.368880966647,4.8314419835746,Amsterdam,Speeltuin mezquitalaan,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29020
472,Sierplein,29023,52.356417294872,4.8273754119873,Amsterdam,Sierplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29023
474,Sierplein 2,29025,52.355795,4.8265814781189,Amsterdam,Het Siertje,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=29025
477,Jacques Veltmanstraat,29028,52.354516996703,4.8326325416565,Amsterdam,Blauwe Speeltuintje,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29028
480,Hechtelstraat,29031,52.348703073658,4.8201233396497,Amsterdam,Voetbalveldje,Soccer Field,http://tour-pedia.org/api/getPlaceDetails?id=29031
481,Jacques Veltmanstraat 56,29032,52.353482255921,4.8326354624111,Amsterdam,Cafe de Rooseboom,Pub,http://tour-pedia.org/api/getPlaceDetails?id=29032
482,Johan Huizingalaan 761,29033,52.342849,4.828754,Amsterdam,Stadswild HQ,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=29033
483,Aletta Jacobslaan,29034,52.346234,4.83077702,Amsterdam,RTVNH,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29034
484,Maassluisstraat 18-96,29035,52.350626,4.835284,Amsterdam,Maassluisstraat 18-96,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=29035
485,Ottho heldringstraat,29036,52.347003392102,4.8302902687439,Amsterdam,Staalmanpark,Park,http://tour-pedia.org/api/getPlaceDetails?id=29036
487,Christoffel Plantijnpad,29038,52.344967523017,4.8226767050235,Amsterdam,Fietspad Bij Slotervaart Zhs,Trail,http://tour-pedia.org/api/getPlaceDetails?id=29038
489,Oeverlanden,29040,52.331143201641,4.8296928405762,Amsterdam,Nieuwe Meer,Lake,http://tour-pedia.org/api/getPlaceDetails?id=29040
491,Riekerpark,29042,52.341372183712,4.8366673204124,Amsterdam,Buitenspelen,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29042
496,basisweg 30,29048,52.39267265,4.8332943333333,Amsterdam,Werkwoonfietsen,Field,http://tour-pedia.org/api/getPlaceDetails?id=29048
497,Gyroscoopweg 6,29049,52.396974241363,4.8389212333965,Amsterdam,Wildkamperen,Nightclub,http://tour-pedia.org/api/getPlaceDetails?id=29049
498,Donauweg 10,29050,52.394494009783,4.8375550396496,Amsterdam,ArtFX Events,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29050
499,"Condensatorweg, 1014 Westpoort",29051,52.394056198643,4.8373726597012,Amsterdam,lazy sundays,Hookah Bar,http://tour-pedia.org/api/getPlaceDetails?id=29051
502,radarweg,29054,52.392950491472,4.8373371713363,Amsterdam,In De Zon. Buiten Elsevier.,Outdoors & Recreation,http://tour-pedia.org/api/getPlaceDetails?id=29054
503,Basisweg 30,29055,52.39205154633,4.8334729729068,Amsterdam,Krant Cafe TMG,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29055
507,kingsfordweg,29059,52.390109333333,4.83035,Amsterdam,MTTM Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29059
511,moezelhavenweg 9,29063,52.39093662306,4.8376954897221,Amsterdam,Energetica,Arts & Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29063
513,la Guardiaweg 36,29065,52.390681437149,4.8391612710286,Amsterdam,Kantor,Event Space,http://tour-pedia.org/api/getPlaceDetails?id=29065
515,Changiweg 110,29067,52.388517681562,4.839747183485,Amsterdam,De Amsterdamsche Tram,Beer Garden,http://tour-pedia.org/api/getPlaceDetails?id=29067
520,Amsterdam Sloterdijk,29072,52.388297470655,4.8404573553015,Amsterdam,Voetbalveldje Sloterdijk,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=29072
521,Erasmusgracht 297,29073,52.375127590923,4.8420524597168,Amsterdam,Mountain Network Amsterdam,Rock Climbing Spot,http://tour-pedia.org/api/getPlaceDetails?id=29073
524,Erasmusgracht,29076,52.375790916992,4.8383696774821,Amsterdam,Erasmusgracht,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=29076
525,Erasmusgracht,29077,52.376353800423,4.8384161114195,Amsterdam,Timo's Playground,Dog Run,http://tour-pedia.org/api/getPlaceDetails?id=29077
526,Leeuwendalersweg 726,29078,52.377399486636,4.8392453319668,Amsterdam,Scala,Arcade,http://tour-pedia.org/api/getPlaceDetails?id=29078
532,Jan Evertsenstraat 715,29084,52.36994,4.836519,Amsterdam,Wild FM,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29084
534,Jan Tooropstraat 41,29088,52.363383,4.836514,Amsterdam,Kleine Nachtwacht,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29088
535,Henk Henrietstraat,29089,52.368161,4.843577,Amsterdam,Dihoo's Farm,Nightclub,http://tour-pedia.org/api/getPlaceDetails?id=29089
536,Rembrandtpark,29090,52.365919368669,4.8463470347419,Amsterdam,Edelwise Festival,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29090
537,Staalmeesterlaan 420,29091,52.367480993271,4.8450779914856,Amsterdam,kinderboerderij Uylenburg,Farm,http://tour-pedia.org/api/getPlaceDetails?id=29091
540,kon. wilhelminaplein 2-4,29094,52.355306613278,4.8397082090378,Amsterdam,Universal screeningroom,Movie Theater,http://tour-pedia.org/api/getPlaceDetails?id=29094
541,Koningin Wilhelminaplein 218,29095,52.353414725404,4.8398768054647,Amsterdam,Koningin Wilhelminaplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29095
542,Koningin Wilhelminapark,29096,52.353822384566,4.8380184173584,Amsterdam,Koningin Wilhelminapark,Park,http://tour-pedia.org/api/getPlaceDetails?id=29096
543,Koningin Wilhelminalaan 2-4,29097,52.355526135209,4.8387113788164,Amsterdam,Sport 1,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=29097
544,"Bloemstraat, 64",29098,52.353455,4.840656,Amsterdam,Schilderatelier Hans Verwoerd,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=29098
545,Koningin wilhelminaplein,29099,52.353578481898,4.8396279414365,Amsterdam,Parkeerdek gebouw Prinsenhof,Event Space,http://tour-pedia.org/api/getPlaceDetails?id=29099
546,Jan Trooropstraat 15b,29100,52.36184825,4.8363875375,Amsterdam,Jan Tooropstraat,Nightclub,http://tour-pedia.org/api/getPlaceDetails?id=29100
549,Willem Roelofsstraat,29103,52.363560797745,4.8350955334943,Amsterdam,Zondagmiddag bij Vlla,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29103
550,1058 EG Amsterdam,29104,52.3613199625,4.8432058875,Amsterdam,Cinema di Noche Woche,Movie Theater,http://tour-pedia.org/api/getPlaceDetails?id=29104
554,Delflandplein,29108,52.349369741937,4.8402534418271,Amsterdam,Delflandplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29108
559,Pilotenstraat 6,29113,52.34219,4.843164,Amsterdam,Alda Events,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29113
560,Raamplein 1,29114,52.340708,4.842949,Amsterdam,Eyeworks,Performing Arts Venue,http://tour-pedia.org/api/getPlaceDetails?id=29114
562,Pilotenstraat 6,29116,52.342778102212,4.8419620475982,Amsterdam,Fjuze,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29116
563,Vlaardingenlaan,29117,52.347386423507,4.841448660582,Amsterdam,basketballen tijdens nachtdienst,Basketball Court,http://tour-pedia.org/api/getPlaceDetails?id=29117
565,Overschiestraat 194,29120,52.343409434492,4.8382885802734,Amsterdam,KNVB West I,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=29120
566,Staalmanpark,29121,52.348897315178,4.8329222202301,Amsterdam,De Staalman (kunstwerk beer),Sculpture Garden,http://tour-pedia.org/api/getPlaceDetails?id=29121
567,Pilotenstraat 6 1,29122,52.34211920974,4.8435174822221,Amsterdam,David Lewis Productions,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=29122
568,Overschiestraat 200,29123,52.344194054604,4.8389732837677,Amsterdam,Westsite Amsterdam,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29123
569,Overschiestraat 172,29124,52.345920103827,4.8387829037234,Amsterdam,Nargilehut,Hookah Bar,http://tour-pedia.org/api/getPlaceDetails?id=29124
571,Overschiestraat,29126,52.348011411642,4.8397967871591,Amsterdam,Moestuintje,Garden,http://tour-pedia.org/api/getPlaceDetails?id=29126
572,Anthony Fokkerweg 61,29127,52.340435469402,4.8428647259461,Amsterdam,KX Radio,Rock Club,http://tour-pedia.org/api/getPlaceDetails?id=29127
574,Oude Haagseweg,29129,52.332565905148,4.8320677282539,Amsterdam,Allure @ Riekerplas,Lake,http://tour-pedia.org/api/getPlaceDetails?id=29129
579,Sloterweg 712,29135,52.342652,4.820393,Amsterdam,atelier pipa,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=29135
583,Oude Haagseweg 45,29140,52.328168,4.81653,Amsterdam,Jachthaven Driessen,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29140
586,3FM,29143,52.342343747901,4.8117900241659,Amsterdam,EffeEkdom,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29143
602,Bos en Lommerplein,29187,52.378111486726,4.8461211545448,Amsterdam,Bos en Lommerplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29187
605,Willem Leevendstraat 30,29190,52.383802732053,4.8462006816944,Amsterdam,Biljartcentrum Sloterdijk,Pool Hall,http://tour-pedia.org/api/getPlaceDetails?id=29190
608,Bos en Lommerplantsoen,29193,52.376613118517,4.845885458291,Amsterdam,Bos en Lommerplantsoen,Field,http://tour-pedia.org/api/getPlaceDetails?id=29193
610,Bos en lommerplantsoen,29195,52.375851,4.847636,Amsterdam,Parkeerplaats Bos En Lommerplantsoen,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29195
611,Amsterdam West,29197,52.372458296972,4.8489287930041,Amsterdam,Amsterdam West,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29197
612,Jan van Gaalenstraat,29198,52.371624720952,4.8462925165344,Amsterdam,Mercatorbad,Pool,http://tour-pedia.org/api/getPlaceDetails?id=29198
613,Orteliuspad 1,29199,52.370627,4.847445,Amsterdam,Speeltuin Mercator,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29199
615,Mercatorplein,29201,52.370149745866,4.8508381291614,Amsterdam,Mercatorplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29201
618,Postjesweg 106-1,29204,52.364292831963,4.8530387878418,Amsterdam,YagoY,Athletics & Sports,http://tour-pedia.org/api/getPlaceDetails?id=29204
621,Orteliusstraat 193,29207,52.369812460696,4.8493731620521,Amsterdam,Coffeeshop Happiness,Smoke Shop,http://tour-pedia.org/api/getPlaceDetails?id=29207
622,Orteliuskade,29208,52.367968033627,4.8492008762549,Amsterdam,Orteliuskade,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29208
623,Jan Evertsenstraat 143,29209,52.370097029727,4.8494338989258,Amsterdam,"Café Knibbel, Knabbel, Knuisje",Bar,http://tour-pedia.org/api/getPlaceDetails?id=29209
624,Westcord Fashion Hotel,29210,52.357637382261,4.8443862571419,Amsterdam,Skyy Bar,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=29210
627,Westlandgracht,29213,52.354857745835,4.8447668552399,Amsterdam,Westlandgracht,Lake,http://tour-pedia.org/api/getPlaceDetails?id=29213
630,Postjesweg,29216,52.364794484351,4.846281043576,Amsterdam,'t Landje,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29216
632,Vogelenzangstraat,29218,52.354333276481,4.8479869602652,Amsterdam,Vogelenzangstraat,Neighborhood,http://tour-pedia.org/api/getPlaceDetails?id=29218
635,Hoofddorpplein,29221,52.351497265342,4.8498110835905,Amsterdam,Hoofddorpplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29221
636,Generaal Vetterstraat 82,29222,52.342785761313,4.8465156555176,Amsterdam,TBWA\,Office,http://tour-pedia.org/api/getPlaceDetails?id=29222
637,Westlandgracht,29224,52.351149641617,4.845749912459,Amsterdam,Westlandgracht Beach,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29224
640,Abbenesstraat,29227,52.348268,4.84655,Amsterdam,Buurtmoestuin,Garden,http://tour-pedia.org/api/getPlaceDetails?id=29227
641,Generaal Vetterstraat,29228,52.34275843974,4.846219415698,Amsterdam,TBWA\ Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29228
642,Rietwijkerstraat 34,29229,52.349481,4.848898,Amsterdam,The Magpie,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29229
646,Rietwijkerstraat 10-3,29233,52.349251,4.850586,Amsterdam,Rietwijker crib,Lounge,http://tour-pedia.org/api/getPlaceDetails?id=29233
647,Jaagpad,29235,52.339484626868,4.8468785395144,Amsterdam,Sluisje bij Jagerpad,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29235
649,Jaagpad 48,29238,52.338518500328,4.8452714,Amsterdam,ALTC Joy Jaagpad,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29238
650,Burgemeester Cramergracht 181,29239,52.337263636553,4.847160198523,Amsterdam,Nieuwe meer Sluis,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29239
651,IJsbaanpad 98,29240,52.340894937515,4.8496913909912,Amsterdam,Speeltuin IJsbaanpad,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29240
653,Generaal Vetterstraat 75,29242,52.343592,4.846923,Amsterdam,Atelier De Generaal,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=29242
660,Jollenpad 10,29249,52.33556520248,4.8483603683583,Amsterdam,Het Bosch,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29249
661,Koenenkade 24,29250,52.330726,4.844074845314,Amsterdam,Jachthaven (marina) De Koenen,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29250
662,Jollenpad 13,29251,52.334715127945,4.8495948314667,Amsterdam,WV De Koenen,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29251
665,Niuewe Meer,29254,52.332797571497,4.8459716820613,Amsterdam,Cruise&Dance,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=29254
671,Punterspad 15,29273,52.33622,4.84897,Amsterdam,Watersportvereniging amsterdam,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29273
672,Petroleumweg 3,29281,52.408571234258,4.8586585143828,Amsterdam,Haven Amsterdam,Harbor / Marina,http://tour-pedia.org/api/getPlaceDetails?id=29281
673,Isolatorweg 36,29282,52.393954,4.850965,Amsterdam,Moves! Dance Warehouse,Dance Studio,http://tour-pedia.org/api/getPlaceDetails?id=29282
676,Contactweg 48,29285,52.39512784,4.85525781,Amsterdam,29e Shortrally Amsterdam,Racetrack,http://tour-pedia.org/api/getPlaceDetails?id=29285
684,Sloterdijkerweg 22,29293,52.388644385165,4.8555278778076,Amsterdam,Tuinpark Nut & Genoegen,Park,http://tour-pedia.org/api/getPlaceDetails?id=29293
688,Westerpark,29297,52.385737052012,4.8554849624634,Amsterdam,Running route Westerpark,Trail,http://tour-pedia.org/api/getPlaceDetails?id=29297
690,Bos en Lommerweg 259HS,29299,52.378605,4.850439,Amsterdam,Café 't Lommertje,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29299
691,Admiraal de Ruijterweg,29300,52.382263,4.852583,Amsterdam,De Kuil,Sculpture Garden,http://tour-pedia.org/api/getPlaceDetails?id=29300
693,Lorreinenstraat,29302,52.379533,4.853758,Amsterdam,The Mansion,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=29302
694,Den Brielstraat 14,29303,52.383101,4.858596,Amsterdam,Another Something & Co.,Planetarium,http://tour-pedia.org/api/getPlaceDetails?id=29303
695,Admiraal de Ruijterweg 270,29304,52.379269450828,4.8567649819077,Amsterdam,De Fluiter,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29304
696,Jan van Galenstraat,29306,52.37397954402,4.854453970851,Amsterdam,Vierwindstrekenbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29306
697,Bos en Lommerweg 133,29307,52.381572160124,4.8563861846924,Amsterdam,'t Binnepretje,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29307
698,J. van Stolbergstraat,29308,52.381650746627,4.8572015762329,Amsterdam,Chicarica Producties,General Entertainment,http://tour-pedia.org/api/getPlaceDetails?id=29308
703,Jan van Galenstraat,29313,52.374637301883,4.8577385481738,Amsterdam,Cafe Sportpark,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29313
705,Joos Banckersweg 18a,29315,52.375815318439,4.856504201889,Amsterdam,Blauwwithal,Stadium,http://tour-pedia.org/api/getPlaceDetails?id=29315
708,Columbusplein,29318,52.365707921127,4.8552703857422,Amsterdam,Columbusplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29318
711,Balbaoplein,29322,52.368787,4.855637,Amsterdam,Inside Out Project,Art Gallery,http://tour-pedia.org/api/getPlaceDetails?id=29322
713,Sloterkade 1/A,29324,52.357790998787,4.8542944797031,Amsterdam,Caffe Oslo,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29324
714,Paramariboplain,29325,52.360066775161,4.8546348933661,Amsterdam,Paramariboplein,Plaza,http://tour-pedia.org/api/getPlaceDetails?id=29325
716,Overtoom 557,29327,52.357641239809,4.8559573198517,Amsterdam,David Lloyd Swimming Pool Area,Pool,http://tour-pedia.org/api/getPlaceDetails?id=29327
717,Overtoom,29328,52.358116502373,4.8552097145187,Amsterdam,Overtoomsesluis,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29328
718,Amstelveenseweg 53,29329,52.354068883333,4.8557170333333,Amsterdam,De Doofpot,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29329
719,Amstelveenseweg 134,29330,52.354472,4.85558,Amsterdam,OCCII,Music Venue,http://tour-pedia.org/api/getPlaceDetails?id=29330
720,Sophialaan 36,29331,52.352335,4.856572,Amsterdam,Café Bedier,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29331
721,Rhijnvis Feithstraat 9,29332,52.360592,4.8593609777778,Amsterdam,Figuranten Bar,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29332
722,Amstelveensewg Entrance,29333,52.3557721383,4.856450511289,Amsterdam,Vondelpark BBQ Zone,Park,http://tour-pedia.org/api/getPlaceDetails?id=29333
724,Amstelveenseweg 23,29335,52.357420567548,4.8546767215796,Amsterdam,Cafe Sao Paulo,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29335
725,Sloterkade,29336,52.354779111653,4.8535323143005,Amsterdam,Theophile de Bockbrug (Brug 360),Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29336
726,Bonaireplein,29337,52.361134923273,4.8553991317749,Amsterdam,De wip-kip,Playground,http://tour-pedia.org/api/getPlaceDetails?id=29337
727,Baarsjesweg,29338,52.360137292281,4.8566080869321,Amsterdam,NJMT,Dance Studio,http://tour-pedia.org/api/getPlaceDetails?id=29338
728,Amstelveenseweg 69,29339,52.35359658,4.855793,Amsterdam,Café Hans,Bar,http://tour-pedia.org/api/getPlaceDetails?id=29339
730,Olympisch Stadion 21,29341,52.343388783384,4.8540902137756,Amsterdam,Olympisch Stadion,Stadium,http://tour-pedia.org/api/getPlaceDetails?id=29341
731,Zeilstraat,29342,52.350940118348,4.8523520855064,Amsterdam,Zeilbrug,Bridge,http://tour-pedia.org/api/getPlaceDetails?id=29342
732,Olympisch Stadion 1,29343,52.343388783384,4.8553991317749,Amsterdam,Phanos Atletiek,Track Stadium,http://tour-pedia.org/api/getPlaceDetails?id=29343
733,Eosstraat 69,29344,52.34583,4.855129,Amsterdam,Olympisch Kwartier,Other Great Outdoors,http://tour-pedia.org/api/getPlaceDetails?id=29344
735,IJsbaanpad 50,29346,52.341972979423,4.851279258728,Amsterdam,ASV Arsenal,College Track,http://tour-pedia.org/api/getPlaceDetails?id=29346
743,Amstelveenseweg 266,29355,52.349352,4.857069,Amsterdam,Macy's Haarlemmermeerstation,Event Space,http://tour-pedia.org/api/getPlaceDetails?id=29355
745,Burgerweeshuispad 54,29357,52.339973734589,4.8541331291199,Amsterdam,Sporthallen Zuid,Stadium,http://tour-pedia.org/api/getPlaceDetails?id=29357
746,IJsbaanpad 43,29358,52.339193676845,4.8514294624329,Amsterdam,Frans Otten Stadion,Tennis,http://tour-pedia.org/api/getPlaceDetails?id=29358
