address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,accommodation,32662,52.385563,4.90777,Amsterdam,"Movempic Amsterdam City Center Hotel",4feca503e4b0ce9badc03561,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32662,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32662
Raadhuysplein,accommodation,32665,52.388087,4.917946,Amsterdam,"Heeswijk Dinther Raadhuys",4dfb7d41e4cd567936092912,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32665,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32665
,accommodation,32670,52.383751463269,4.9134791911826,Amsterdam,"Spreeuwenpark Amsterdam Noord",4c6ff4f7b3ce224b423972c6,0,Playground,http://tour-pedia.org/api/getPlaceDetails?id=32670,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32670
,accommodation,32674,52.384427606463,4.8933837923945,Amsterdam,"Room Mate Hotel (opening soon)",4fc9ebb3e4b008fb5341e1fe,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32674,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32674
"Plantage Parklaan 8",accommodation,32691,52.36680125,4.90920191,Amsterdam,"Pension ""Hortus""",4a270722f964a5200c8d1fe3,0,Hostel,http://tour-pedia.org/api/getPlaceDetails?id=32691,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32691
"Pelikaanstraat 25-1",accommodation,32766,52.3897057,4.9230178,Amsterdam,"Carla en Jeroen",4dcfa9211f6eb12270995925,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=32766,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32766
,accommodation,32769,52.387114740506,4.9087933773317,Amsterdam,"Casa Peter En Steff 2.0",4e68f7711838d179b137c737,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32769,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32769
Hoekschewaardweg,accommodation,32775,52.39189199037,4.9292135238647,Amsterdam,Hoekschewaardweg,4ced79dc7b943704d3392753,0,"Residential Building (Apartment / Condo)",http://tour-pedia.org/api/getPlaceDetails?id=32775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32775
,accommodation,32777,52.382637039719,4.9114179749539,Amsterdam,"Igor's Apts",4ed825b5b6344371f429c549,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32777,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32777
"Dijksgracht 8",accommodation,32786,52.3763716,4.91491,Amsterdam,"Alternatief Boot",4dd8ff4452b1a5c644727a08,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32786,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32786
,accommodation,32810,52.367723,4.929416,Amsterdam,"Groene trappenhuis",4e8ffcfa29c2117fa3a431d0,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=32810,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32810
"Nieuwe Keizersgracht 570 K",accommodation,32829,52.365662944993,4.9089805522979,Amsterdam,"De KeizerInn",4e78db99fa769112d58bd84f,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32829,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32829
"Amstel 300",accommodation,32830,52.362086,4.902651,Amsterdam,"Designer Appartement on the Amstel",5255d20811d2d0e392f9a52d,0,"Boarding House",http://tour-pedia.org/api/getPlaceDetails?id=32830,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32830
,accommodation,32848,52.347748594026,4.9227106519751,Amsterdam,"Double Tree",51a1b38a498e1d8e292cdfcb,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32848,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32848
"President Kennedylaan",accommodation,32857,52.34184826335,4.9112667866658,Amsterdam,"Casa Kennedy @ Dakterras",4e86ef4d9a52e66688033a0b,0,Resort,http://tour-pedia.org/api/getPlaceDetails?id=32857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32857
"Amsteldijk 822",accommodation,32861,52.344580969348,4.9128357779429,Amsterdam,"Amstel Wake-up Bed & Breakfast",4f2fcf3be4b006ef9b8ad96a,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32861
,accommodation,32862,52.335052490234,4.9349040985107,Amsterdam,"Cleythil hotel, maldegem, belgië",50b7fce4e4b0c379f240763c,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32862,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32862
"Nieuwendammerdijk 221",accommodation,32892,52.391564621643,4.935028553009,Amsterdam,"De Gekroonde Zwaan",5011733bf31c1f19927afaff,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32892,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32892
"Dijkstraat 9",accommodation,32898,52.376318,4.915308,Amsterdam,Alternatief.,5259e07311d2ef4b16036036,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32898,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32898
,accommodation,32911,52.373538978733,4.9114244775881,Amsterdam,"Shiphotel gandalf",5260252f11d2e79731167d56,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=32911,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32911
,accommodation,32946,52.366651,4.928359,Amsterdam,"Ben's Boat & Breakfast",4dc53e862271f2705126f40c,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32946,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32946
"Benedenlangs 199",accommodation,32975,52.398744,4.935303,Amsterdam,"oplaadpunt Benedenlangs",4e7c477762e183c216fe02e7,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=32975,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32975
"Nieuwendammerkade 11",accommodation,32984,52.388685,4.938824,Amsterdam,"B&B Noorderlicht",4c72de3357b6a143e6abc6cc,0,"Bed & Breakfast",http://tour-pedia.org/api/getPlaceDetails?id=32984,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32984
,accommodation,32985,52.38776,4.928191,Amsterdam,Motortrails,4e14a40caeb7727f21041def,0,"Travel & Transport",http://tour-pedia.org/api/getPlaceDetails?id=32985,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=32985
